negative\EM0730.jpg
33.66;2021-05-14 20:31:48.0
33.66;2021-05-14 20:31:48.0
33.66;2021-05-14 20:31:48.0
33.66;2021-05-14 20:31:48.0
33.66;2021-05-14 20:31:49.0
33.66;2021-05-14 20:31:49.0
33.66;2021-05-14 20:31:49.0
33.66;2021-05-14 20:31:49.0
33.66;2021-05-14 20:31:50.0
33.66;2021-05-14 20:31:50.0
33.66;2021-05-14 20:31:50.0
33.66;2021-05-14 20:31:50.0
33.66;2021-05-14 20:31:51.0
33.66;2021-05-14 20:31:51.0
33.66;2021-05-14 20:31:51.0
33.66;2021-05-14 20:31:51.0
33.66;2021-05-14 20:31:52.0
33.66;2021-05-14 20:31:52.0
33.66;2021-05-14 20:31:52.0
33.66;2021-05-14 20:31:52.0
33.66;2021-05-14 20:31:53.0
33.66;2021-05-14 20:31:53.0
33.66;2021-05-14 20:31:53.0
33.66;2021-05-14 20:31:53.0
33.65;2021-05-14 20:31:54.0
33.65;2021-05-14 20:31:54.0
33.65;2021-05-14 20:31:54.0
33.65;2021-05-14 20:31:54.0
33.66;2021-05-14 20:31:55.0
33.66;2021-05-14 20:31:55.0
33.66;2021-05-14 20:31:55.0
33.66;2021-05-14 20:31:55.0
33.65;2021-05-14 20:31:56.0
33.65;2021-05-14 20:31:56.0
33.65;2021-05-14 20:31:56.0
33.65;2021-05-14 20:31:56.0
33.65;2021-05-14 20:31:57.0
33.65;2021-05-14 20:31:57.0
33.65;2021-05-14 20:31:57.0
33.65;2021-05-14 20:31:57.0
33.66;2021-05-14 20:31:58.0
33.66;2021-05-14 20:31:58.0
33.66;2021-05-14 20:31:58.0
33.66;2021-05-14 20:31:58.0
33.65;2021-05-14 20:31:59.0
33.65;2021-05-14 20:31:59.0
33.65;2021-05-14 20:31:59.0
33.65;2021-05-14 20:31:59.0
33.66;2021-05-14 20:32:00.0
33.66;2021-05-14 20:32:00.0
33.66;2021-05-14 20:32:00.0
33.66;2021-05-14 20:32:00.0
33.65;2021-05-14 20:32:01.0
33.65;2021-05-14 20:32:01.0
33.65;2021-05-14 20:32:01.0
33.65;2021-05-14 20:32:01.0
33.68;2021-05-14 20:32:02.0
33.68;2021-05-14 20:32:02.0
33.68;2021-05-14 20:32:02.0
33.68;2021-05-14 20:32:02.0
33.66;2021-05-14 20:32:03.0
33.66;2021-05-14 20:32:03.0
33.66;2021-05-14 20:32:03.0
33.66;2021-05-14 20:32:03.0
33.66;2021-05-14 20:32:04.0
