30.29;2021-02-19 11:29:55.0
30.29;2021-02-19 11:29:55.0
30.29;2021-02-19 11:29:55.0
30.29;2021-02-19 11:29:55.0
30.27;2021-02-19 11:29:56.0
30.27;2021-02-19 11:29:56.0
30.27;2021-02-19 11:29:56.0
30.27;2021-02-19 11:29:56.0
30.29;2021-02-19 11:29:57.0
30.29;2021-02-19 11:29:57.0
30.29;2021-02-19 11:29:57.0
30.29;2021-02-19 11:29:57.0
30.29;2021-02-19 11:29:58.0
30.29;2021-02-19 11:29:58.0
30.29;2021-02-19 11:29:58.0
30.29;2021-02-19 11:29:58.0
30.31;2021-02-19 11:29:59.0
30.31;2021-02-19 11:29:59.0
30.31;2021-02-19 11:29:59.0
30.31;2021-02-19 11:29:59.0
30.31;2021-02-19 11:30:00.0
