baseline
-4,2,62;2021-05-25 15:24:24.0
-4,2,62;2021-05-25 15:24:24.0
-4,2,62;2021-05-25 15:24:24.0
-4,2,62;2021-05-25 15:24:24.0
-4,2,62;2021-05-25 15:24:24.0
-4,2,62;2021-05-25 15:24:24.0
-3,2,62;2021-05-25 15:24:24.0
-3,2,62;2021-05-25 15:24:24.0
-4,2,62;2021-05-25 15:24:24.0
-4,2,62;2021-05-25 15:24:24.0
-3,2,62;2021-05-25 15:24:24.0
-3,2,62;2021-05-25 15:24:24.0
-3,2,62;2021-05-25 15:24:24.0
-3,2,62;2021-05-25 15:24:24.0
-4,2,62;2021-05-25 15:24:24.0
-3,2,62;2021-05-25 15:24:24.0
-4,2,62;2021-05-25 15:24:24.0
-4,2,62;2021-05-25 15:24:24.0
-4,2,62;2021-05-25 15:24:24.0
-4,2,62;2021-05-25 15:24:24.0
-4,2,62;2021-05-25 15:24:24.0
-3,2,62;2021-05-25 15:24:24.0
-4,2,62;2021-05-25 15:24:24.0
-4,2,62;2021-05-25 15:24:24.0
-3,2,62;2021-05-25 15:24:24.0
-3,2,62;2021-05-25 15:24:24.0
-3,2,62;2021-05-25 15:24:24.0
-4,2,62;2021-05-25 15:24:24.0
-4,2,62;2021-05-25 15:24:24.0
-3,2,62;2021-05-25 15:24:24.0
-3,2,62;2021-05-25 15:24:24.0
-3,2,62;2021-05-25 15:24:24.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-4,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-4,2,62;2021-05-25 15:24:25.0
-4,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-4,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,63;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-4,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-4,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-4,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:25.0
-3,2,62;2021-05-25 15:24:26.0
-3,2,62;2021-05-25 15:24:26.0
-3,2,62;2021-05-25 15:24:26.0
-3,2,62;2021-05-25 15:24:26.0
-4,2,62;2021-05-25 15:24:26.0
-3,2,63;2021-05-25 15:24:26.0
-3,2,62;2021-05-25 15:24:26.0
-3,2,62;2021-05-25 15:24:26.0
-4,2,62;2021-05-25 15:24:26.0
-4,2,62;2021-05-25 15:24:26.0
-3,2,62;2021-05-25 15:24:26.0
-3,2,62;2021-05-25 15:24:26.0
-4,2,62;2021-05-25 15:24:26.0
-4,2,62;2021-05-25 15:24:26.0
-3,2,62;2021-05-25 15:24:26.0
-3,2,62;2021-05-25 15:24:26.0
-3,2,62;2021-05-25 15:24:26.0
-3,2,62;2021-05-25 15:24:26.0
-4,2,62;2021-05-25 15:24:26.0
-4,2,62;2021-05-25 15:24:26.0
-3,2,62;2021-05-25 15:24:26.0
-3,2,62;2021-05-25 15:24:26.0
-3,2,62;2021-05-25 15:24:26.0
-4,2,62;2021-05-25 15:24:26.0
-4,2,62;2021-05-25 15:24:26.0
-4,2,62;2021-05-25 15:24:26.0
-4,2,62;2021-05-25 15:24:26.0
-4,2,63;2021-05-25 15:24:26.0
-4,2,62;2021-05-25 15:24:26.0
-4,2,62;2021-05-25 15:24:26.0
-4,2,62;2021-05-25 15:24:26.0
-4,2,62;2021-05-25 15:24:26.0
-4,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-5,1,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-6,3,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-4,2,62;2021-05-25 15:24:27.0
-4,1,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-6,2,62;2021-05-25 15:24:27.0
-6,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-4,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-4,2,62;2021-05-25 15:24:27.0
-4,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-4,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:27.0
-5,2,62;2021-05-25 15:24:28.0
-4,2,62;2021-05-25 15:24:28.0
-4,2,62;2021-05-25 15:24:28.0
-5,2,62;2021-05-25 15:24:28.0
-5,2,62;2021-05-25 15:24:28.0
-5,2,62;2021-05-25 15:24:28.0
-5,2,62;2021-05-25 15:24:28.0
-5,2,62;2021-05-25 15:24:28.0
-5,2,62;2021-05-25 15:24:28.0
-5,2,62;2021-05-25 15:24:28.0
-5,2,62;2021-05-25 15:24:28.0
-5,2,62;2021-05-25 15:24:28.0
-5,2,62;2021-05-25 15:24:28.0
-5,2,62;2021-05-25 15:24:28.0
-5,2,62;2021-05-25 15:24:28.0
-5,2,62;2021-05-25 15:24:28.0
-5,2,62;2021-05-25 15:24:28.0
-4,2,62;2021-05-25 15:24:28.0
-5,2,62;2021-05-25 15:24:28.0
-5,2,62;2021-05-25 15:24:28.0
-4,2,63;2021-05-25 15:24:28.0
-4,2,62;2021-05-25 15:24:28.0
-5,1,62;2021-05-25 15:24:28.0
-5,2,62;2021-05-25 15:24:28.0
