1621949064.000000, 1621949064.000000, 1621949064.000000
32.000000, 32.000000, 32.000000
-4,2,62
-4,2,62
-4,2,62
-4,2,62
-4,2,62
-4,2,62
-3,2,62
-3,2,62
-4,2,62
-4,2,62
-3,2,62
-3,2,62
-3,2,62
-3,2,62
-4,2,62
-3,2,62
-4,2,62
-4,2,62
-4,2,62
-4,2,62
-4,2,62
-3,2,62
-4,2,62
-4,2,62
-3,2,62
-3,2,62
-3,2,62
-4,2,62
-4,2,62
-3,2,62
-3,2,62
-3,2,62
-3,2,62
-3,2,62
-3,2,62
-3,2,62
-3,2,62
-4,2,62
-3,2,62
-3,2,62
-3,2,62
-3,2,62
-4,2,62
-4,2,62
-3,2,62
-3,2,62
-3,2,62
-4,2,62
-3,2,62
-3,2,62
-3,2,62
-3,2,63
-3,2,62
-3,2,62
-3,2,62
-4,2,62
-3,2,62
-4,2,62
-3,2,62
-3,2,62
-3,2,62
-4,2,62
-3,2,62
-3,2,62
-3,2,62
-3,2,62
-3,2,62
-3,2,62
-4,2,62
-3,2,63
-3,2,62
-3,2,62
-4,2,62
-4,2,62
-3,2,62
-3,2,62
-4,2,62
-4,2,62
-3,2,62
-3,2,62
-3,2,62
-3,2,62
-4,2,62
-4,2,62
-3,2,62
-3,2,62
-3,2,62
-4,2,62
-4,2,62
-4,2,62
-4,2,62
-4,2,63
-4,2,62
-4,2,62
-4,2,62
-4,2,62
-4,2,62
-5,2,62
-5,1,62
-5,2,62
-6,3,62
-5,2,62
-4,2,62
-4,1,62
-5,2,62
-5,2,62
-6,2,62
-6,2,62
-5,2,62
-5,2,62
-4,2,62
-5,2,62
-5,2,62
-4,2,62
-4,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-4,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-4,2,62
-4,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-4,2,62
-5,2,62
-5,2,62
-4,2,63
-4,2,62
-5,1,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-6,2,62
-6,2,62
-6,2,62
-6,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-4,2,63
-4,2,63
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-4,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-4,2,62
-4,1,62
-4,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,1,62
-4,2,62
-4,1,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-4,2,62
-4,2,62
-4,2,62
-5,2,62
-5,2,62
-4,2,62
-5,2,62
-5,2,62
-4,2,62
-4,2,62
-4,2,62
-5,2,62
-5,2,62
-4,2,62
-4,2,62
-4,2,62
-4,2,62
-4,2,62
-4,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-4,2,62
-4,2,62
-5,2,62
-4,2,62
-5,2,62
-5,2,62
-4,2,62
-4,2,62
-4,2,62
-4,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,63
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-6,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
-5,2,62
